InvoiceNo,SKU,Quantity,Discount,Order Date,Order Month,Order Year,Customer ID,Payment Method,SalesChannel,Shipping Date,Shipping Month,Shipping Year,Product Category,Subcategory,Season,Product Gender,Price,Cost,Country,Customer Name,Customer Gender,Age,ShipmentProvider,Warehouse,Priority
108938,SCK-AS-U-700112320,"	8",0.15,19/9/2020,9,2020,51346, Credit Card ,On Line ,9/22/2020,9,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Netherlands,Zeynep Fremie,Female,26,FedEx,Amsterdam,High
109222,SCK-AS-U-700112320,"	8",0.15,19/9/2020,9,2020,26912,Cash,On Line,9/21/2020,9,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,United Kingdom,Dr Dale Nash,Female,47,DHL,London,High
109431,SCK-AS-U-700112320,"	8",0.15,1/9/2020,9,2020,51587,Credit Card,On Line,9/9/2020,9,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Norway,Maria Svendsen,Male,57,UPS,Berlin,Low
109787,SCK-AS-U-700112320,"	8",0.15,10/10/2020,10,2020,84451,paypall ,On Line ,10/21/2020,10,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Portugal,Gabriela Vicente,@female,29,FedEx,Paris,Low
106865,SCK-AS-U-700112320,"	5",0.25,21/7/2020,7,2020,46760,Credit Card,On Line ,27\7\2020,7,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Belgium,Olivier Perrin,Male,19,FedEx,Berlin,Medium
111429,SCK-AS-U-700112320,"	5",0.25,19/11/2020,11,2020,66026, Cash,On Line,11/25/2020,11,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Spain,Marianela Cantero-Redondo,@female,46,UPS,Paris,Medium
112163,SCK-AS-U-700112320,"	5",0.25,26/11/2020,11,2020,85114,Credit Card ,On Line ,10\12\2020,12,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Italy,Zaira Callegari-Gravina,Female,45,FedEx,Rome,Low
107110,SCK-AS-U-700112320,"	7",0.25,5/7/2020,7,2020,13372, paypall ,On Line ,6\7\2020,7,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Belgium,Thierry Lopez,Male,54,DHL,Berlin,High
110058,SCK-AS-U-700112320,"	7",0.25,24/11/2020,11,2020,44112,Cash ,On Line ,11/25/2020,11,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,United Kingdom,Miss Julia Willis,Male,55,UPS,London,High
110317,SCK-AS-U-700112320,"	7",0.25,22/11/2020,11,2020,89398, paypall,On Line ,29\11\2020,11,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Netherlands,Lieve Wever,Male,28,DHL,Amsterdam,Medium
110449,SCK-AS-U-700112320,"	7",0.25,6/11/2020,11,2020,22471,Credit Card ,On Line,8\11\2020,11,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Spain,Delfina de Parra,@female,39,FedEx,Paris,High
110831,SCK-AS-U-700112320,"	7",0.25,2/11/2020,11,2020,33567, Cash,On Line,8\11\2020,11,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Sweden,Elisabeth Carlsson,@female,25,FedEx,Berlin,Medium
110944,SCK-AS-U-700112320,"	7",0.25,20/11/2020,11,2020,23255,Cash,On Line ,12/1/2020,12,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Netherlands,Roos Hexspoor,Female,32,UPS,Amsterdam,Low
111452,SCK-AS-U-700112320,"	7",0.25,22/11/2020,11,2020,12277, Credit Card ,On Line ,3\12\2020,12,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,United Kingdom,Scott Barlow,@female,42,UPS,London,Low
106805,SCK-AS-U-700112320,"	4",0.25,19/7/2020,7,2020,11586, Cash,On Line ,7/28/2020,7,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,France,Andre Roche,@female,46,DHL,Paris,Low
107053,SCK-AS-U-700112320,"	4",0.25,11/7/2020,7,2020,91145, Cash ,On Line,7/14/2020,7,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Portugal,Alexandra Lopes,Female,45,FedEx,Paris,High
110176,SCK-AS-U-700112320,"	4",0.25,7/11/2020,11,2020,25106,paypall,On Line,9\11\2020,11,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Germany,Dipl.-Ing. Gregor Barkholz B.Sc.,Male,51,UPS,Berlin,High
110750,SCK-AS-U-700112320,"	4",0.25,7/11/2020,11,2020,63518,Cash,On Line ,11/13/2020,11,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Italy,Marcella Tomasini,@female,34,FedEx,Rome,Medium
110811,SCK-AS-U-700112320,"	4",0.25,19/11/2020,11,2020,52358,Credit Card,On Line ,29\11\2020,11,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,United Kingdom,Dr Scott Wilson,@male,21,FedEx,London,Low
111692,SCK-AS-U-700112320,"	4",0.25,30/11/2020,11,2020,81116,Credit Card,On Line ,4\12\2020,12,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Australia,Jamie Gray,Female,22,FedEx,Amsterdam,Medium
112051,SCK-AS-U-700112320,"	4",0.25,18/11/2020,11,2020,34873,paypall,On Line ,20\11\2020,11,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Belgium,Marc Adam,@male,57,UPS,Berlin,High
106565,SCK-AS-U-700112320,"	6",0.25,2/7/2020,7,2020,39808,Credit Card ,On Line,7/14/2020,7,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Germany,Stephanie Jntsch-Ring,Female,31,FedEx,Berlin,Low
106791,SCK-AS-U-700112320,"	6",0.25,30/7/2020,7,2020,30841,Credit Card,On Line ,6\8\2020,8,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,France,Marine-Nathalie Leclercq,Female,59,FedEx,Paris,Medium
106965,SCK-AS-U-700112320,"	6",0.25,3/7/2020,7,2020,51678,Cash,On Line ,9\7\2020,7,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Italy,Amalia Gaiatto,Female,26,UPS,Rome,Medium
110406,SCK-AS-U-700112320,"	6",0.25,29/11/2020,11,2020,63208,Cash,On Line ,12/6/2020,12,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Norway,Sondre Danielsen-Be,@male,43,FedEx,Berlin,Medium
111156,SCK-AS-U-700112320,"	6",0.25,3/11/2020,11,2020,86691,paypall ,On Line ,11/12/2020,11,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Sweden,Karin Nilsson,Female,31,UPS,Berlin,Low
111524,SCK-AS-U-700112320,"	6",0.25,11/11/2020,11,2020,58947, Credit Card ,On Line,11/18/2020,11,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Germany,Hans Jrg Oderwald,Male,29,DHL,Berlin,Medium
112062,SCK-AS-U-700112320,"	6",0.25,17/11/2020,11,2020,17925, Credit Card,On Line ,11/23/2020,11,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Germany,Cilli Buchholz-Bohlander,Female,56,FedEx,Berlin,Medium
112633,SCK-AS-U-700112320,"	6",0.25,22/11/2020,11,2020,97240, Cash ,On Line ,11/25/2020,11,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Norway,Linda Simonsen,Female,29,DHL,Berlin,High
107273,SCK-AS-U-700112320,"	8",0.25,14/7/2020,7,2020,59406, Cash,On Line ,7/16/2020,7,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Australia,Corey Logan,@male,47,FedEx,Amsterdam,High
110115,SCK-AS-U-700112320,"	8",0.25,18/11/2020,11,2020,99228, Credit Card,On Line ,11/22/2020,11,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,United States,William Scott,@male,35,UPS,Amsterdam,Medium
110270,SCK-AS-U-700112320,"	8",0.25,13/11/2020,11,2020,51013,Cash,On Line ,15\11\2020,11,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Netherlands,Mara van Bovene-Bruijne van der Veen,@male,59,DHL,Amsterdam,High
110637,SCK-AS-U-700112320,"	8",0.25,16/11/2020,11,2020,27077, Credit Card ,On Line,11/27/2020,11,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Australia,Robert Young,Male,35,UPS,Amsterdam,Low
110739,SCK-AS-U-700112320,"	8",0.25,29/11/2020,11,2020,53355, Credit Card ,On Line ,12/13/2020,12,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Norway,Mona Gulbrandsen,@female,46,FedEx,Berlin,Low
111800,SCK-AS-U-700112320,"	8",0.25,10/11/2020,11,2020,29999, Cash ,On Line,17\11\2020,11,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Norway,Britt Danielsen,@female,19,UPS,Berlin,Medium
112242,SCK-AS-U-700112320,"	8",0.25,21/11/2020,11,2020,63180, Credit Card,On Line ,28\11\2020,11,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,United Kingdom,Dr Geoffrey Smith,Male,27,FedEx,London,Medium
112592,SCK-AS-U-700112320,"	8",0.25,18/11/2020,11,2020,91416,paypall,On Line ,12/2/2020,12,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Portugal,Luna-Mara Barbosa,Female,43,DHL,Paris,Low
107171,SCK-AS-U-700112320,"	9",0.25,13/7/2020,7,2020,67486, paypall ,On Line,7/16/2020,7,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Germany,Jovan Prei B.Sc.,@male,46,DHL,Berlin,High
110262,SCK-AS-U-700112320,"	9",0.25,19/11/2020,11,2020,43158,paypall,On Line,26\11\2020,11,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Sweden,David Engstrm,Male,52,DHL,Berlin,Medium
111367,SCK-AS-U-700112320,"	9",0.25,24/11/2020,11,2020,92541,paypall ,On Line,2\12\2020,12,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Germany,Frau Sofia Lehmann,Female,49,DHL,Berlin,Low
111485,SCK-AS-U-700112320,"	9",0.25,30/11/2020,11,2020,21048,paypall ,On Line ,1\12\2020,12,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,United Kingdom,Mr Max Reeves,@female,50,FedEx,London,High
111503,SCK-AS-U-700112320,"	9",0.25,11/11/2020,11,2020,68449, Cash ,On Line ,11/12/2020,11,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,France,Genevive Lvque,Female,37,FedEx,Paris,High
111735,SCK-AS-U-700112320,"	9",0.25,16/11/2020,11,2020,13846, paypall ,On Line ,27\11\2020,11,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Portugal,Lucas Garcia-Monteiro,Male,56,FedEx,Paris,Low
111992,SCK-AS-U-700112320,"	9",0.25,3/11/2020,11,2020,67786, paypall ,On Line ,11/7/2020,11,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,United States,Alexa James,Female,41,FedEx,Amsterdam,Medium
112301,SCK-AS-U-700112320,"	9",0.25,27/11/2020,11,2020,10469,Cash ,On Line ,30\11\2020,11,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Germany,Judith Siering MBA.,@female,43,DHL,Berlin,High
113028,SCK-AS-U-700112320,"	9",0.25,19/11/2020,11,2020,69471, paypall,On Line ,11/27/2020,11,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Spain,Emperatriz Huerta,Female,32,UPS,Paris,Low
103904,SCK-AS-U-700112320,"	8",0.1,22/4/2020,4,2020,69097, Cash,On Line ,3\5\2020,5,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Australia,Ethan Rodriguez,Male,29,UPS,Amsterdam,Low
104406,SCK-AS-U-700112320,"	9",0.1,22/4/2020,4,2020,82485,paypall ,On Line,5/2/2020,5,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Australia,Derek Kelley,Male,25,DHL,Amsterdam,Low
103666,SCK-AS-U-700112320,"	6",0.1,22/4/2020,4,2020,17962,Credit Card ,On Line,3\5\2020,5,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Australia,Kelly Pierce,Female,57,UPS,Amsterdam,Low
104067,SCK-AS-U-700112320,"	5",0.1,26/4/2020,4,2020,82233, paypall,On Line ,8\5\2020,5,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Australia,Richard Garcia,@male,53,FedEx,Amsterdam,Low
103970,SCK-AS-U-700112320,"	9",0.1,23/4/2020,4,2020,36447,paypall ,On Line ,4/24/2020,4,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Belgium,Aime-Agathe Delmas,@female,58,FedEx,Berlin,High
103963,SCK-AS-U-700112320,"	6",0.1,21/4/2020,4,2020,92734, Credit Card ,On Line,4/23/2020,4,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Germany,Reimar Wernecke,Male,46,UPS,Berlin,High
103969,SCK-AS-U-700112320,"	5",0.1,16/4/2020,4,2020,76008,Cash ,On Line ,30\4\2020,4,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Italy,Sig. Arsenio Impastato,@male,46,FedEx,Rome,Low
104021,SCK-AS-U-700112320,"	8",0.1,12/4/2020,4,2020,49699,paypall ,On Line ,19\4\2020,4,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Netherlands,Azra Reijers-Lagerweij,Female,25,DHL,Amsterdam,Medium
104385,SCK-AS-U-700112320,"	9",0.1,16/4/2020,4,2020,52281,Credit Card ,On Line,4/23/2020,4,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Netherlands,Sofia Billung,@male,26,FedEx,Amsterdam,Medium
103469,SCK-AS-U-700112320,"	4",0.1,20/4/2020,4,2020,32080, Cash,On Line,26\4\2020,4,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Spain,Juan Pablo Salom Bolaos,Male,49,UPS,Paris,Medium
103475,SCK-AS-U-700112320,"	5",0.1,26/4/2020,4,2020,16913,Cash ,On Line,5/10/2020,5,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Norway,Gunn Henriksen,@male,52,FedEx,Berlin,Low
103422,SCK-AS-U-700112320,"	6",0.1,4/4/2020,4,2020,95590,Credit Card,On Line ,9\4\2020,4,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,United Kingdom,Anna Blake,Male,47,DHL,London,Medium
104257,SCK-AS-U-700112320,"	5",0.1,8/4/2020,4,2020,37221, paypall,On Line,4/14/2020,4,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,United Kingdom,Miss Rachael Brown,@female,33,UPS,London,Medium
103875,SCK-AS-U-700112320,"	6",0.1,14/4/2020,4,2020,40977, paypall ,On Line,4/24/2020,4,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Spain,Paloma Dominguez Ura,Female,27,DHL,Paris,Low
104160,SCK-AS-U-700112320,"	5",0.1,3/4/2020,4,2020,25121, Credit Card ,On Line,15\4\2020,4,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,United Kingdom,Mr Jonathan Miller,Male,54,DHL,London,Low
100380,SCK-AS-U-700112320,"	4",0.2,29/1/2020,1,2020,71053,paypall,On Line,2/5/2020,2,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Netherlands,Evy Laffray,@female,38,FedEx,Amsterdam,Medium
100595,SCK-AS-U-700112320,"	9",0.2,13/1/2020,1,2020,35030, paypall ,On Line ,1/17/2020,1,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Sweden,Maria Persson,@female,27,UPS,Berlin,Medium
100897,SCK-AS-U-700112320,"	7",0.2,10/2/2020,2,2020,51186, paypall,On Line,2/22/2020,2,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Germany,Ing. Roselinde Dussen van B.Eng.,@female,27,FedEx,Berlin,Low
105836,SCK-AS-U-700112320,"	5",0.2,4/6/2020,6,2020,83802,paypall ,On Line,6/13/2020,6,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Norway,Pl Moen,@male,46,DHL,Berlin,Low
105541,SCK-AS-U-700112320,"	6",0.2,18/6/2020,6,2020,45133,paypall,On Line,6/19/2020,6,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Spain,Nayara Goi Ramn,Female,47,UPS,Paris,High
106027,SCK-AS-U-700112320,"	7",0.2,16/6/2020,6,2020,39791, paypall ,On Line,6/21/2020,6,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Australia,Marcus Peterson,@male,55,DHL,Amsterdam,Medium
106284,SCK-AS-U-700112320,"	4",0.2,25/6/2020,6,2020,72708, paypall,On Line,7\7\2020,7,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Australia,Andrew Guzman,Male,23,FedEx,Amsterdam,Low
107494,SCK-AS-U-700112320,"	5",0.2,3/8/2020,8,2020,58201, paypall,On Line ,9\8\2020,8,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,France,Paulette Rousseau-Laroche,@female,46,UPS,Paris,Medium
107630,SCK-AS-U-700112320,"	7",0.2,7/8/2020,8,2020,78671, paypall,On Line,8/15/2020,8,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Germany,Melanie Pechel B.A.,@female,58,DHL,Berlin,Low
107821,SCK-AS-U-700112320,"	8",0.2,7/8/2020,8,2020,93710,paypall ,On Line,10\8\2020,8,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,France,Henri Guillet,Male,24,DHL,Paris,High
113255,SCK-AS-U-700112320,"	9",0.2,10/12/2020,12,2020,73400, paypall ,On Line ,12/12/2020,12,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Spain,Vicente de Ariza,Male,39,FedEx,Paris,High
114427,SCK-AS-U-700112320,"	8",0.2,8/12/2020,12,2020,91111, paypall ,On Line ,12/15/2020,12,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Italy,Dott. Giada Canevascini,@female,45,DHL,Rome,Medium
114525,SCK-AS-U-700112320,"	4",0.2,4/12/2020,12,2020,19896, paypall ,On Line ,7\12\2020,12,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,United States,Joshua Hodges,@male,41,DHL,Amsterdam,High
115007,SCK-AS-U-700112320,"	5",0.2,26/12/2020,12,2020,95191, paypall,On Line,6\1\2021,1,2021,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Australia,Aaron Johnston,Male,59,UPS,Amsterdam,Low
115036,SCK-AS-U-700112320,"	4",0.2,11/12/2020,12,2020,14683,paypall,On Line,12/19/2020,12,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Italy,Martino Montesano,Male,49,DHL,Rome,Low
100579,SCK-AS-U-700112320,"	6",0.2,12/1/2020,1,2020,65351, Cash ,On Line,1/20/2020,1,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Spain,Macario Timoteo Villanueva Paredes,@male,33,UPS,Paris,Low
101270,SCK-AS-U-700112320,"	4",0.2,2/2/2020,2,2020,56903, Cash,On Line,9\2\2020,2,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Belgium,Josette Pottier,Female,44,DHL,Berlin,Medium
101157,SCK-AS-U-700112320,"	9",0.2,15/2/2020,2,2020,93823,Cash ,On Line,27\2\2020,2,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Netherlands,Lenn Gepa van Bourgondi,@female,30,DHL,Amsterdam,Low
101330,SCK-AS-U-700112320,"	9",0.2,14/2/2020,2,2020,26111,Cash ,On Line ,2/18/2020,2,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,United States,Antonio Mathews,Male,28,UPS,Amsterdam,Medium
105946,SCK-AS-U-700112320,"	6",0.2,11/6/2020,6,2020,43822,Cash ,On Line,12\6\2020,6,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,United Kingdom,Marcus Price,@female,21,UPS,London,High
105969,SCK-AS-U-700112320,"	6",0.2,3/6/2020,6,2020,21636, Cash,On Line,6/10/2020,6,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Norway,Grete Kristoffersen,Female,38,UPS,Berlin,Medium
107853,SCK-AS-U-700112320,"	6",0.2,30/8/2020,8,2020,13178,Cash,On Line,3\9\2020,9,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,United States,Erin Cannon,@female,23,FedEx,Amsterdam,Medium
107879,SCK-AS-U-700112320,"	5",0.2,11/8/2020,8,2020,42363,Cash,On Line ,14\8\2020,8,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Australia,Tina Dunn DVM,@female,30,DHL,Amsterdam,High
107947,SCK-AS-U-700112320,"	9",0.2,12/8/2020,8,2020,46371,Cash ,On Line,22\8\2020,8,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Australia,Willie Barton,Male,25,DHL,Amsterdam,Low
113399,SCK-AS-U-700112320,"	7",0.2,5/12/2020,12,2020,55285,Cash ,On Line ,11\12\2020,12,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Germany,Sarah Trommler,Female,50,FedEx,Berlin,Medium
113433,SCK-AS-U-700112320,"	8",0.2,29/12/2020,12,2020,48886,Cash ,On Line,1/1/2021,1,2021,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,United States,Pamela Fuller,Female,21,UPS,Amsterdam,High
113968,SCK-AS-U-700112320,"	8",0.2,24/12/2020,12,2020,75001,Cash ,On Line ,26\12\2020,12,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Netherlands,Romy Peterse-Rouwenhorst,Male,41,DHL,Amsterdam,High
114131,SCK-AS-U-700112320,"	6",0.2,27/12/2020,12,2020,43358, Cash,On Line ,2\1\2021,1,2021,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Italy,Rossana Chiesa-Taliani,Female,35,UPS,Rome,Medium
114149,SCK-AS-U-700112320,"	4",0.2,3/12/2020,12,2020,26005, Cash,On Line,12/4/2020,12,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Sweden,Lars Petersson,@male,29,FedEx,Berlin,High
114469,SCK-AS-U-700112320,"	7",0.2,20/12/2020,12,2020,54632, Cash,On Line,1/1/2021,1,2021,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Netherlands,Naud Klein,Female,45,FedEx,Amsterdam,Low
114610,SCK-AS-U-700112320,"	7",0.2,1/12/2020,12,2020,62995,Cash ,On Line,12/5/2020,12,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Portugal,Vasco Tavares,@male,25,FedEx,Paris,Medium
114700,SCK-AS-U-700112320,"	8",0.2,26/12/2020,12,2020,21796, Cash ,On Line,1\1\2021,1,2021,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Germany,Alicia Znker,@female,35,FedEx,Berlin,Medium
114947,SCK-AS-U-700112320,"	7",0.2,26/12/2020,12,2020,30271, Cash,On Line,28\12\2020,12,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Italy,Antonello Ferrara,Male,25,UPS,Rome,High
114987,SCK-AS-U-700112320,"	4",0.2,5/12/2020,12,2020,86853,Cash,On Line,12/10/2020,12,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Spain,Virgilio Via Agullo,@male,47,FedEx,Paris,Medium
100074,SCK-AS-U-700112320,"	8",0.2,24/1/2020,1,2020,28755,Credit Card ,On Line ,5\2\2020,2,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Germany,Sabri Vollbrecht B.Eng.,Male,27,FedEx,Berlin,Low
100307,SCK-AS-U-700112320,"	9",0.2,22/1/2020,1,2020,32074, Credit Card ,On Line ,1/29/2020,1,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,United Kingdom,Mr Scott Norman,@male,32,FedEx,London,Medium
100325,SCK-AS-U-700112320,"	6",0.2,8/1/2020,1,2020,23079,Credit Card,On Line ,1/9/2020,1,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Norway,Camilla Amundsen,Male,43,FedEx,Berlin,High
100491,SCK-AS-U-700112320,"	9",0.2,8/1/2020,1,2020,22771, Credit Card,On Line,10\1\2020,1,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Portugal,Cludio Andrade,@male,38,DHL,Paris,High
100543,SCK-AS-U-700112320,"	8",0.2,19/1/2020,1,2020,70475,Credit Card,On Line,22\1\2020,1,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Norway,Leif-Rune Christensen,Male,51,DHL,Berlin,High
100600,SCK-AS-U-700112320,"	5",0.2,25/1/2020,1,2020,11678, Credit Card,On Line ,1/31/2020,1,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,United Kingdom,Mr George Fuller,@female,37,UPS,London,Medium
105729,SCK-AS-U-700112320,"	5",0.2,23/6/2020,6,2020,14279,Credit Card ,On Line,6/30/2020,6,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Belgium,Virginie Ribeiro,Female,55,DHL,Berlin,Medium
100892,SCK-AS-U-700112320,"	5",0.2,27/2/2020,2,2020,65921, Credit Card ,On Line ,3/6/2020,3,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,France,Arthur Jacquet-Marie,@male,45,FedEx,Paris,Low
105861,SCK-AS-U-700112320,"	9",0.2,6/6/2020,6,2020,53570, Credit Card ,On Line ,6/15/2020,6,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Norway,Martin Amundsen,Female,57,DHL,Berlin,Low
106025,SCK-AS-U-700112320,"	4",0.2,25/6/2020,6,2020,26072, Credit Card ,On Line ,29\6\2020,6,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Sweden,Lena Andersson,@female,29,UPS,Berlin,Medium
106213,SCK-AS-U-700112320,"	4",0.2,5/6/2020,6,2020,84254, Credit Card ,On Line ,12\6\2020,6,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Portugal,Gabriela-Constana Borges,Female,44,UPS,Paris,Medium
106345,SCK-AS-U-700112320,"	9",0.2,29/6/2020,6,2020,37345, Credit Card ,On Line ,7/2/2020,7,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Portugal,Marco da Pinheiro,Male,51,FedEx,Paris,High
106514,SCK-AS-U-700112320,"	8",0.2,13/6/2020,6,2020,94884,Credit Card ,On Line ,6/20/2020,6,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Portugal,Laura-Ins Pires,Female,33,UPS,Paris,Medium
107585,SCK-AS-U-700112320,"	6",0.2,22/8/2020,8,2020,34575,Credit Card,On Line ,30\8\2020,8,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,United States,Courtney Brown,@female,41,FedEx,Amsterdam,Low
107593,SCK-AS-U-700112320,"	7",0.2,25/8/2020,8,2020,76343,Credit Card ,On Line,8/26/2020,8,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,United Kingdom,Anthony Hughes,@male,31,FedEx,London,High
107626,SCK-AS-U-700112320,"	4",0.2,15/8/2020,8,2020,68650, Credit Card ,On Line,8/21/2020,8,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,France,Grgoire Briand,@male,57,DHL,Paris,Medium
107804,SCK-AS-U-700112320,"	8",0.2,5/8/2020,8,2020,49678,Credit Card ,On Line,12\8\2020,8,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,United States,Carmen Lopez,Female,42,DHL,Amsterdam,Medium
107823,SCK-AS-U-700112320,"	8",0.2,5/8/2020,8,2020,49415,Credit Card,On Line ,6\8\2020,8,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,United Kingdom,Debra Hughes-Edwards,Male,27,FedEx,London,High
